,index,Year,State,D_p,N_p,O_p,R_p,D_s,N_s,O_s,R_s,D_h,O_h,R_h,D_g,O_g,R_g,code
3427,5447,1986,West_Virginia,,,,,0.0,1.0,0.0,0.0,4.0,0.0,0.0,,,,WV
3428,5446,1986,Washington,,,,,1.0,0.0,0.0,0.0,5.0,0.0,3.0,,,,WA
3429,5445,1986,Virginia,,,,,0.0,1.0,0.0,0.0,6.0,0.0,5.0,,,,VA
3430,5444,1986,Vermont,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,VT
3431,5443,1986,Utah,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,,,UT
3432,5442,1986,Texas,,,,,0.0,1.0,0.0,0.0,17.0,0.0,10.0,0.0,0.0,1.0,TX
3433,5441,1986,Tennessee,,,,,0.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,TN
3434,5440,1986,South_Dakota,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SD
3435,5439,1986,South_Carolina,,,,,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,SC
3436,5438,1986,Rhode_Island,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,RI
3437,5425,1986,Montana,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,MT
3438,5437,1986,Pennsylvania,,,,,0.0,0.0,0.0,1.0,12.0,0.0,11.0,1.0,0.0,0.0,PA
3439,5435,1986,Oklahoma,,,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,OK
3440,5434,1986,Ohio,,,,,1.0,0.0,0.0,0.0,11.0,0.0,10.0,,,,OH
3441,5433,1986,North_Dakota,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,ND
3442,5432,1986,North_Carolina,,,,,1.0,0.0,0.0,0.0,8.0,0.0,3.0,,,,NC
3443,5431,1986,New_York,,,,,0.0,0.0,0.0,1.0,20.0,0.0,14.0,,,,NY
3444,5430,1986,New_Mexico,,,,,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,NM
3445,5429,1986,New_Jersey,,,,,0.0,1.0,0.0,0.0,8.0,0.0,6.0,,,,NJ
3446,5428,1986,New_Hampshire,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,NH
3447,5427,1986,Nevada,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,NV
3448,5436,1986,Oregon,,,,,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,OR
3449,5403,1986,Arkansas,,,,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,,,,AR
3450,2547,1988,West_Virginia,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,WV
3451,2549,1988,Wyoming,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,WY
3452,2501,1988,Alaska,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,AK
3453,2525,1988,Montana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,MT
3454,2526,1988,Nebraska,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,NE
3455,2527,1988,Nevada,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,NV
3456,2528,1988,New_Hampshire,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,NH
3457,2529,1988,New_Jersey,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,0.0,0.0,NJ
3458,2530,1988,New_Mexico,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,NM
3459,2531,1988,New_York,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,14.0,,,,NY
3460,2532,1988,North_Carolina,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,,,,NC
3461,2533,1988,North_Dakota,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,ND
3462,2534,1988,Ohio,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,10.0,,,,OH
3463,2535,1988,Oklahoma,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,,,,OK
3464,2536,1988,Oregon,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,,,,OR
3465,2537,1988,Pennsylvania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,11.0,,,,PA
3466,2538,1988,Rhode_Island,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,RI
3467,2539,1988,South_Carolina,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,,,,SC
3468,2540,1988,South_Dakota,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,SD
3469,2541,1988,Tennessee,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,,,,TN
3470,2542,1988,Texas,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,8.0,,,,TX
3471,2543,1988,Utah,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,,,UT
3472,2524,1988,Missouri,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,,,,MO
3473,2523,1988,Mississippi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,,,,MS
3474,2522,1988,Minnesota,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,,,,MN
3475,2546,1988,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,,,,WA
3476,2502,1988,Arizona,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,,,,AZ
3477,2503,1988,Arkansas,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,,,,AR
3478,2504,1988,California,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,18.0,,,,CA
3479,2505,1988,Colorado,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,,,,CO
3480,2506,1988,Connecticut,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,CT
3481,2507,1988,Delaware,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,DE
3482,2508,1988,Florida,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,11.0,,,,FL
3483,2509,1988,Georgia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,,,,GA
3484,2510,1988,Hawaii,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,HI
3485,2500,1988,Alabama,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,,,,AL
3486,2511,1988,Idaho,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,ID
3487,2513,1988,Indiana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,1.0,0.0,0.0,IN
3488,2514,1988,Iowa,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,,,,IA
3489,2515,1988,Kansas,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,,,,KS
3490,2516,1988,Kentucky,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,,,,KY
3491,2517,1988,Louisiana,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,,,,LA
3492,2518,1988,Maine,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,ME
3493,2519,1988,Maryland,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,,,,MD
3494,2520,1988,Massachusetts,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,,,,MA
3495,2521,1988,Michigan,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,7.0,,,,MI
3496,2512,1988,Illinois,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,8.0,,,,IL
3497,2548,1988,Wisconsin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,,,,WI
3498,2545,1988,Virginia,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,VA
3499,2544,1988,Vermont,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,VT
3500,5476,1990,Nebraska,,,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,NE
3501,5477,1990,Nevada,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,NV
3502,5478,1990,New_Hampshire,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,NH
3503,5479,1990,New_Jersey,,,,,1.0,0.0,0.0,0.0,8.0,0.0,6.0,,,,NJ
3504,5480,1990,New_Mexico,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,NM
3505,5481,1990,New_York,,,,,0.0,1.0,0.0,0.0,21.0,0.0,13.0,,,,NY
3506,5482,1990,North_Carolina,,,,,0.0,0.0,0.0,1.0,7.0,0.0,4.0,,,,NC
3507,5483,1990,North_Dakota,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,ND
3508,5484,1990,Ohio,,,,,0.0,1.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,1.0,OH
3509,5485,1990,Oklahoma,,,,,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,OK
3510,5486,1990,Oregon,,,,,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,OR
3511,5487,1990,Pennsylvania,,,,,0.0,1.0,0.0,0.0,12.0,0.0,12.0,,,,PA
3512,5488,1990,Rhode_Island,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,RI
3513,5489,1990,South_Carolina,,,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,,,,SC
3514,5490,1990,South_Dakota,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,SD
3515,5491,1990,Tennessee,,,,,1.0,0.0,0.0,0.0,6.0,0.0,3.0,,,,TN
3516,5492,1990,Texas,,,,,0.0,0.0,0.0,1.0,19.0,0.0,9.0,1.0,0.0,0.0,TX
3517,5493,1990,Utah,,,,,0.0,1.0,0.0,0.0,2.0,0.0,1.0,,,,UT
3518,5494,1990,Vermont,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,VT
3519,5495,1990,Virginia,,,,,0.0,0.0,0.0,1.0,6.0,0.0,5.0,,,,VA
3520,5496,1990,Washington,,,,,0.0,1.0,0.0,0.0,5.0,0.0,3.0,,,,WA
3521,5475,1990,Montana,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,MT
3522,5497,1990,West_Virginia,,,,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,WV
3523,5498,1990,Wisconsin,,,,,0.0,1.0,0.0,0.0,4.0,0.0,5.0,,,,WI
3524,5472,1990,Minnesota,,,,,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,MN
3525,5451,1990,Alaska,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,AK
3526,5452,1990,Arizona,,,,,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,AZ
3527,5453,1990,Arkansas,,,,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,AR
3528,5454,1990,California,,,,,0.0,1.0,0.0,0.0,26.0,0.0,19.0,0.0,0.0,1.0,CA
3529,5455,1990,Colorado,,,,,0.0,0.0,0.0,1.0,3.0,0.0,3.0,,,,CO
3530,5456,1990,Connecticut,,,,,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,CT
3531,5457,1990,Delaware,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,DE
3532,5458,1990,Florida,,,,,0.0,1.0,0.0,0.0,9.0,0.0,10.0,1.0,0.0,0.0,FL
3533,5459,1990,Georgia,,,,,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,GA
3534,5460,1990,Hawaii,,,,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,,HI
3535,5461,1990,Idaho,,,,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,ID
3536,5462,1990,Illinois,,,,,1.0,0.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,1.0,IL
3537,5463,1990,Indiana,,,,,0.0,1.0,0.0,0.0,8.0,0.0,2.0,,,,IN
3538,5464,1990,Iowa,,,,,1.0,0.0,0.0,0.0,2.0,0.0,4.0,,,,IA
3539,5465,1990,Kansas,,,,,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,KS
3540,5466,1990,Kentucky,,,,,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,KY
3541,5467,1990,Louisiana,,,,,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,LA
3542,5468,1990,Maine,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,ME
3543,5469,1990,Maryland,,,,,0.0,1.0,0.0,0.0,5.0,0.0,3.0,,,,MD
3544,5470,1990,Massachusetts,,,,,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,MA
3545,5471,1990,Michigan,,,,,1.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,1.0,MI
3546,5473,1990,Mississippi,,,,,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,MS
3547,5474,1990,Missouri,,,,,0.0,1.0,0.0,0.0,6.0,0.0,3.0,,,,MO
3548,5450,1990,Alabama,,,,,1.0,0.0,0.0,0.0,5.0,0.0,2.0,,,,AL
3549,5499,1990,Wyoming,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,WY
3550,2584,1992,Ohio,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,10.0,,,,OH
3551,2585,1992,Oklahoma,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,,,,OK
3552,2586,1992,Oregon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,,,,OR
3553,2587,1992,Pennsylvania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,10.0,,,,PA
3554,2588,1992,Rhode_Island,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,RI
3555,2589,1992,South_Carolina,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,SC
3556,2590,1992,South_Dakota,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SD
3557,2591,1992,Tennessee,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,,,,TN
3558,2592,1992,Texas,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,9.0,,,,TX
3559,2593,1992,Utah,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,UT
3560,2558,1992,Florida,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,13.0,,,,FL
3561,2595,1992,Virginia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,VA
3562,2596,1992,Washington,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,WA
3563,2597,1992,West_Virginia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,WV
3564,2598,1992,Wisconsin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,,,,WI
3565,2599,1992,Wyoming,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,WY
3566,2555,1992,Colorado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,,,,CO
3567,2554,1992,California,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,22.0,,,,CA
3568,2553,1992,Arkansas,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,,,,AR
3569,2552,1992,Arizona,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,,,,AZ
3570,2551,1992,Alaska,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,AK
3571,2583,1992,North_Dakota,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,ND
3572,2594,1992,Vermont,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,VT
3573,2582,1992,North_Carolina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,1.0,0.0,0.0,NC
3574,2580,1992,New_Mexico,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,,,NM
3575,2559,1992,Georgia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,,,,GA
3576,2560,1992,Hawaii,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,HI
3577,2561,1992,Idaho,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,ID
3578,2562,1992,Illinois,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,8.0,,,,IL
3579,2563,1992,Indiana,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,,,,IN
3580,2564,1992,Iowa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,,,,IA
3581,2565,1992,Kansas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,,,,KS
3582,2566,1992,Kentucky,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,,,,KY
3583,2567,1992,Louisiana,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,,,,LA
3584,2568,1992,Maine,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,ME
3585,2569,1992,Maryland,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,,,,MD
3586,2570,1992,Massachusetts,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,,,,MA
3587,2571,1992,Michigan,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,7.0,,,,MI
3588,2572,1992,Minnesota,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,,,,MN
3589,2573,1992,Mississippi,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,,,,MS
3590,2574,1992,Missouri,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,0.0,0.0,MO
3591,2575,1992,Montana,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,MT
3592,2576,1992,Nebraska,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,,,NE
3593,2577,1992,Nevada,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,NV
3594,2578,1992,New_Hampshire,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,NH
3595,2579,1992,New_Jersey,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,NJ
3596,2581,1992,New_York,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,13.0,,,,NY
3597,2550,1992,Alabama,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,AL
3599,2557,1992,Delaware,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,DE
3601,2556,1992,Connecticut,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,CT
3602,5547,1994,West_Virginia,,,,,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,WV
3603,5522,1994,Minnesota,,,,,0.0,0.0,0.0,1.0,6.0,0.0,2.0,,,,MN
3604,5523,1994,Mississippi,,,,,0.0,0.0,0.0,1.0,4.0,0.0,2.0,,,,MS
3605,5524,1994,Missouri,,,,,0.0,0.0,0.0,1.0,6.0,0.0,3.0,,,,MO
3606,5525,1994,Montana,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,MT
3607,5526,1994,Nebraska,,,,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,NE
3608,5527,1994,Nevada,,,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,NV
3609,5528,1994,New_Hampshire,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,NH
3610,5529,1994,New_Jersey,,,,,1.0,0.0,0.0,0.0,5.0,0.0,8.0,,,,NJ
3611,5530,1994,New_Mexico,,,,,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,NM
3612,5531,1994,New_York,,,,,1.0,0.0,0.0,0.0,17.0,0.0,14.0,0.0,0.0,1.0,NY
3613,5521,1994,Michigan,,,,,0.0,0.0,0.0,1.0,9.0,0.0,7.0,,,,MI
3614,5532,1994,North_Carolina,,,,,0.0,1.0,0.0,0.0,4.0,0.0,8.0,,,,NC
3615,5534,1994,Ohio,,,,,0.0,0.0,0.0,1.0,6.0,0.0,13.0,,,,OH
3616,5535,1994,Oklahoma,,,,,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,OK
3617,5536,1994,Oregon,,,,,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,OR
3618,5537,1994,Pennsylvania,,,,,0.0,0.0,0.0,1.0,11.0,0.0,10.0,0.0,0.0,1.0,PA
3619,5538,1994,Rhode_Island,,,,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,RI
3620,5539,1994,South_Carolina,,,,,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,SC
3621,5540,1994,South_Dakota,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SD
3622,5541,1994,Tennessee,,,,,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,TN
3623,5549,1994,Wyoming,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,WY
3624,5548,1994,Wisconsin,,,,,1.0,0.0,0.0,0.0,3.0,0.0,6.0,,,,WI
3625,5533,1994,North_Dakota,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,ND
3626,5519,1994,Maryland,,,,,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,MD
3627,5520,1994,Massachusetts,,,,,1.0,0.0,0.0,0.0,8.0,0.0,2.0,,,,MA
3628,5505,1994,Colorado,,,,,0.0,1.0,0.0,0.0,2.0,0.0,4.0,,,,CO
3629,5544,1994,Vermont,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,VT
3630,5543,1994,Utah,,,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,,,UT
3631,5542,1994,Texas,,,,,0.0,0.0,0.0,1.0,19.0,0.0,12.0,0.0,0.0,1.0,TX
3632,5500,1994,Alabama,,,,,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,AL
3633,5501,1994,Alaska,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,AK
3634,5502,1994,Arizona,,,,,0.0,0.0,0.0,1.0,1.0,0.0,5.0,,,,AZ
3635,5503,1994,Arkansas,,,,,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,AR
3636,5504,1994,California,,,,,1.0,0.0,0.0,0.0,28.0,0.0,26.0,,,,CA
3637,5518,1994,Maine,,,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,ME
3638,5506,1994,Connecticut,,,,,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,CT
3639,5507,1994,Delaware,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,DE
3640,5508,1994,Florida,,,,,0.0,0.0,0.0,1.0,8.0,0.0,15.0,,,,FL
3641,5509,1994,Georgia,,,,,0.0,1.0,0.0,0.0,4.0,0.0,8.0,,,,GA
3642,5510,1994,Hawaii,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,HI
3643,5511,1994,Idaho,,,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,ID
3644,5512,1994,Illinois,,,,,0.0,1.0,0.0,0.0,11.0,0.0,10.0,,,,IL
3645,5513,1994,Indiana,,,,,0.0,0.0,0.0,1.0,4.0,0.0,6.0,,,,IN
3646,5514,1994,Iowa,,,,,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,,,IA
3647,5515,1994,Kansas,,,,,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,KS
3648,5516,1994,Kentucky,,,,,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,KY
3649,5517,1994,Louisiana,,,,,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,LA
3650,5545,1994,Virginia,,,,,1.0,0.0,0.0,0.0,6.0,0.0,5.0,,,,VA
3651,5546,1994,Washington,,,,,0.0,0.0,0.0,1.0,2.0,0.0,7.0,,,,WA
3652,2601,1996,Alaska,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,AK
3653,2600,1996,Alabama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,,,,AL
3654,2602,1996,Arizona,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,AZ
3655,2606,1996,Connecticut,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,,,,CT
3656,2604,1996,California,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,24.0,,,,CA
